,,,
Data collected at Mon Jul 27 09:30:59 2020,,,
,,,
TEST RESULT FOR ARTS (HTTP),,,
Site,Accessible,CensorType,URL
youtube.com,O,,http://www.youtube.com/
netflix.com,O,,http://www.netflix.com/
imdb.com,O,,http://www.imdb.com/
cnn.com,O,,http://www.cnn.com/
spotify.com,O,,http://www.spotify.com/
bbc.co.uk,O,,http://www.bbc.co.uk/
espn.com,O,,http://www.espn.com/
grammarly.com,O,,http://www.grammarly.com/
hulu.com,O,,http://www.hulu.com/
foxnews.com,O,,http://www.foxnews.com/
cnbc.com,O,,http://www.cnbc.com/
scribd.com,O,,http://www.scribd.com/
xfinity.com,O,,http://www.xfinity.com/
ndtv.com,O,,http://www.ndtv.com/
deviantart.com,O,,http://www.deviantart.com/
livejournal.com,O,,http://www.livejournal.com/
npr.org,X,DNS,http://www.npr.org/
ign.com,O,,http://www.ign.com/
ultimate-guitar.com,O,,http://www.ultimate-guitar.com/
nbcnews.com,O,,http://www.nbcnews.com/
rottentomatoes.com,O,,http://www.rottentomatoes.com/
pandora.com,O,,http://www.pandora.com/
urbandictionary.com,O,,http://www.urbandictionary.com/
discogs.com,O,,http://www.discogs.com/
abcnews.go.com,O,,http://www.abcnews.go.com/
abc.net.au,O,,http://www.abc.net.au/
cbc.ca,O,,http://www.cbc.ca/
tmz.com,O,,http://www.tmz.com/
vectorstock.com,O,,http://www.vectorstock.com/
cbsnews.com,O,,http://www.cbsnews.com/
archiveofourown.org,O,,http://www.archiveofourown.org/
ieee.org,O,,http://www.ieee.org/
wired.com,O,,http://www.wired.com/
foodnetwork.com,X,DNS,http://www.foodnetwork.com/
vice.com,O,,http://www.vice.com/
deezer.com,O,,http://www.deezer.com/
ksl.com,O,,http://www.ksl.com/
theatlantic.com,O,,http://www.theatlantic.com/
metacritic.com,O,,http://www.metacritic.com/
screenrant.com,O,,http://www.screenrant.com/
britishcouncil.org,O,,http://www.britishcouncil.org/
sky.com,O,,http://www.sky.com/
today.com,O,,http://www.today.com/
last.fm,O,,http://www.last.fm/
pbs.org,O,,http://www.pbs.org/
rollingstone.com,O,,http://www.rollingstone.com/
hollywoodreporter.com,O,,http://www.hollywoodreporter.com/
money.cnn.com,O,,http://www.money.cnn.com/
history.com,O,,http://www.history.com/
fanfiction.net,O,,http://www.fanfiction.net/
,,,
Accessible,DNS Blocking,HTTP Blocking,TCP/IP Blocking,Unknown
48,2,0,0,0
,,,
TEST RESULT FOR ARTS (HTTPS),,,
Site,Accessible,CensorType,URL
youtube.com,O,,https://www.youtube.com/
netflix.com,O,,https://www.netflix.com/
imdb.com,O,,https://www.imdb.com/
cnn.com,O,,https://www.cnn.com/
spotify.com,O,,https://www.spotify.com/
bbc.co.uk,O,,https://www.bbc.co.uk/
espn.com,O,,https://www.espn.com/
grammarly.com,O,,https://www.grammarly.com/
hulu.com,O,,https://www.hulu.com/
foxnews.com,O,,https://www.foxnews.com/
cnbc.com,O,,https://www.cnbc.com/
scribd.com,O,,https://www.scribd.com/
xfinity.com,O,,https://www.xfinity.com/
ndtv.com,O,,https://www.ndtv.com/
deviantart.com,O,,https://www.deviantart.com/
livejournal.com,O,,https://www.livejournal.com/
npr.org,X,DNS,https://www.npr.org/
ign.com,O,,https://www.ign.com/
ultimate-guitar.com,O,,https://www.ultimate-guitar.com/
nbcnews.com,O,,https://www.nbcnews.com/
rottentomatoes.com,O,,https://www.rottentomatoes.com/
pandora.com,O,,https://www.pandora.com/
urbandictionary.com,O,,https://www.urbandictionary.com/
discogs.com,O,,https://www.discogs.com/
abcnews.go.com,X,UNK,https://www.abcnews.go.com/
abc.net.au,O,,https://www.abc.net.au/
cbc.ca,O,,https://www.cbc.ca/
tmz.com,O,,https://www.tmz.com/
vectorstock.com,O,,https://www.vectorstock.com/
cbsnews.com,O,,https://www.cbsnews.com/
archiveofourown.org,O,,https://www.archiveofourown.org/
ieee.org,O,,https://www.ieee.org/
wired.com,O,,https://www.wired.com/
foodnetwork.com,X,DNS,https://www.foodnetwork.com/
vice.com,O,,https://www.vice.com/
deezer.com,O,,https://www.deezer.com/
ksl.com,O,,https://www.ksl.com/
theatlantic.com,O,,https://www.theatlantic.com/
metacritic.com,O,,https://www.metacritic.com/
screenrant.com,O,,https://www.screenrant.com/
britishcouncil.org,O,,https://www.britishcouncil.org/
sky.com,O,,https://www.sky.com/
today.com,O,,https://www.today.com/
last.fm,O,,https://www.last.fm/
pbs.org,O,,https://www.pbs.org/
rollingstone.com,O,,https://www.rollingstone.com/
hollywoodreporter.com,O,,https://www.hollywoodreporter.com/
money.cnn.com,O,,https://www.money.cnn.com/
history.com,O,,https://www.history.com/
fanfiction.net,O,,https://www.fanfiction.net/
,,,
Accessible,DNS Blocking,HTTP Blocking,TCP/IP Blocking,Unknown
47,2,0,0,1
